gene	801986	801988
gene	802025	802028
gene	802034	802036
gene	802050	802053
gene	802077	802097
species	802100	802105
gene	802283	802286
species	802291	802302
gene	802317	802320
species	802325	802335
gene	802380	802382
species	802412	802423
gene	802425	802428
gene	802500	802503
species	802514	802525
species	802531	802541
species	802583	802594
species	802729	802740
species	802795	802810
gene	802812	802814
gene	802932	802935
gene	803066	803068
gene	803131	803134
species	803144	803160
gene	803281	803283
gene	803285	803287
gene	803365	803368
gene	803570	803573
gene	803594	803597
gene	803599	803601
gene	803688	803690
gene	803730	803733
species	803878	803888
gene	803951	803954
gene	804003	804006
gene	804043	804046
gene	804205	804207
gene	804298	804300
gene	804306	804309
species	804322	804338
gene	804405	804407
gene	804477	804480
gene	804589	804591
gene	804621	804626
gene	804678	804681
gene	804745	804747
gene	804768	804773
gene	805100	805106
gene	805175	805180
gene	805212	805214
gene	805216	805219
gene	805221	805226
species	805272	805275
gene	805380	805401
gene	805439	805460
gene	805500	805503
gene	805506	805525
gene	805597	805599
gene	805601	805604
gene	805606	805611
gene	805681	805684
gene	805812	805814
gene	805816	805819
gene	805821	805826
gene	805849	805873
species	805887	805903
gene	805957	805959
gene	806030	806032
gene	806141	806144
species	806243	806258
gene	806260	806262
gene	806277	806279
gene	806406	806409
gene	806411	806414
gene	806416	806446
gene	806478	806480
gene	806482	806487
gene	806566	806568
gene	806622	806642
gene	806650	806653
species	806659	806675
gene	806690	806707
gene	806853	806856
species	806875	806901
species	806904	806922
species	806929	806944
species	806959	806969
gene	806998	807001
species	807013	807019
gene	807042	807045
gene	807101	807104
gene	807132	807135
gene	807457	807460
gene	807540	807544
gene	807590	807593
gene	807676	807678
gene	807695	807703
person	807726	807728
gene	807752	807754
gene	807757	807759
gene	807781	807784
species	807805	807811
gene	807842	807845
gene	807931	807934
gene	808006	808009
gene	808020	808022
gene	808103	808106
gene	808148	808153
gene	808175	808178
gene	808180	808185
species	808290	808309
gene	808455	808460
gene	808561	808566
gene	808622	808627
gene	808756	808762
species	808782	808792
species	808798	808814
gene	808945	808948
gene	809002	809009
gene	809016	809019
gene	809022	809042
gene	809044	809046
gene	809149	809152
gene	809218	809221
gene	809228	809231
species	809278	809293
species	809299	809320
species	809348	809361
gene	809417	809419
gene	809421	809423
species	809500	809513
gene	809527	809530
gene	809536	809539
gene	809560	809566
species	809580	809586
species	809598	809608
species	809639	809645
species	809650	809663
gene	809665	809668
gene	809673	809676
species	809695	809708
species	809734	809747
gene	809761	809764
species	809833	809839
species	809845	809858
gene	809911	809913
species	810041	810047
gene	810107	810110
gene	810116	810119
gene	810169	810171
species	810276	810292
gene	810323	810353
gene	810356	810359
species	810361	810364
gene	810430	810433
gene	810502	810505
species	810507	810510
gene	810561	810564
gene	810612	810615
gene	810659	810662
gene	810679	810682
gene	810700	810702
gene	810704	810706
gene	810714	810717
gene	810854	810857
gene	810931	810934
gene	810978	810983
gene	810991	810994
gene	811051	811056
gene	811094	811096
gene	811098	811100
gene	811140	811143
gene	811200	811202
gene	811227	811232
gene	811295	811298
gene	811320	811323
gene	811381	811384
gene	811423	811426
gene	811449	811452
gene	811479	811484
gene	811510	811513
species	811573	811581
gene	811614	811627
gene	811630	811633
species	811806	811822
gene	811824	811829
gene	811831	811834
gene	811893	811901
gene	812034	812037
gene	812079	812084
gene	812086	812089
gene	812515	812520
gene	812974	812976
gene	813052	813054
gene	813110	813112
gene	813120	813122
gene	813198	813200
gene	813214	813216
species	813299	813309
gene	813317	813319
gene	813339	813341
species	813459	813465
gene	813699	813712
gene	813903	813905
species	813922	813943
gene	813991	813993
date	814025	814028
gene	814031	814033
gene	814121	814123
gene	814289	814291
date	814366	814369
gene	814372	814374
gene	814551	814553
gene	814584	814590
gene	814644	814646
gene	814705	814708
species	814868	814874
gene	814940	814959
species	815008	815025
species	815536	815542
gene	815670	815672
gene	815783	815786
gene	815799	815802
gene	815935	815937
gene	816415	816418
species	816920	816936
gene	816945	816950
gene	817128	817133
gene	817167	817169
gene	817235	817237
gene	817300	817302
species	817312	817318
gene	817324	817329
gene	817353	817356
gene	817375	817378
gene	817495	817498
gene	817512	817517
gene	817599	817602
gene	817640	817645
gene	817689	817691
gene	817716	817721
gene	817728	817731
gene	817741	817743
gene	817745	817747
gene	817843	817848
gene	817982	817984
gene	818036	818041
gene	818044	818046
gene	818052	818055
gene	818099	818104
gene	818205	818207
gene	818370	818375
species	818471	818489
gene	818558	818561
gene	818585	818594
gene	818625	818628
species	818737	818740
gene	818771	818774
gene	818852	818855
gene	818891	818893
gene	818990	818993
gene	818999	819002
gene	819131	819134
gene	819229	819232
location	819250	819258
gene	819385	819388
species	819398	819414
gene	819528	819531
gene	819568	819571
species	819576	819591
gene	819624	819626
gene	819650	819657
gene	819811	819814
species	819867	819869
gene	819897	819899
gene	819904	819907
gene	819946	819949
species	819992	819998
gene	820001	820004
species	820024	820034
gene	820238	820241
gene	820286	820288
location	820399	820403
gene	820435	820437
gene	820464	820467
gene	820509	820512
gene	820544	820547
gene	820642	820646
gene	820789	820792
gene	820851	820857
gene	820957	820963
gene	821039	821042
gene	821089	821092
gene	821175	821177
gene	821244	821248
gene	821265	821268
gene	821295	821298
gene	821393	821396
gene	821479	821482
gene	821490	821498
gene	821763	821766
gene	821960	821963
gene	822038	822046
gene	822210	822212
gene	822315	822318
gene	822418	822421
species	822470	822486
gene	822577	822580
gene	822623	822629
person	822674	822677
gene	822719	822722
gene	822843	822846
gene	823283	823286
gene	823306	823321
gene	823354	823372
gene	823392	823394
gene	823463	823466
gene	823472	823474
gene	823594	823597
species	823805	823810
species	823821	823866
gene	823935	823937
gene	823954	823956
species	824020	824026
gene	824028	824030
gene	824137	824139
gene	824150	824153
species	824219	824225
species	824244	824259
gene	824389	824406
gene	824409	824411
gene	824415	824417
gene	824563	824565
gene	824623	824625
gene	824657	824659
species	824858	824873
species	824888	824904
species	825198	825213
gene	825374	825376
gene	825378	825380
gene	825454	825456
gene	825468	825470
gene	825473	825476
gene	825519	825522
gene	825992	825994
gene	826107	826109
gene	826110	826112
gene	826239	826241
gene	826335	826337
gene	826338	826340
gene	826341	826343
gene	826404	826406
gene	826408	826410
gene	826412	826414
gene	826469	826471
gene	826627	826630
gene	826999	827001
gene	827003	827005
gene	827007	827009
gene	827026	827029
gene	827146	827148
gene	827360	827363
gene	827482	827491
species	827496	827514
gene	827542	827559
gene	827587	827590
gene	827620	827623
gene	827654	827657
gene	827743	827746
species	827753	827768
gene	827771	827774
species	827781	827800
gene	827803	827806
gene	827809	827812
gene	827819	827822
species	827829	827845
gene	827852	827855
species	827862	827879
gene	828014	828023
gene	828052	828055
gene	828166	828168
gene	828322	828325
species	828376	828386
gene	828410	828413
gene	828432	828435
gene	828536	828538
gene	828717	828720
gene	828723	828726
gene	828733	828736
gene	828762	828768
species	828805	828812
gene	828916	828925
species	828930	828937
gene	828944	828946
species	829044	829061
species	829064	829083
species	829089	829112
species	829197	829213
gene	829341	829344
gene	829347	829350
gene	829357	829360
person	829488	829497
gene	829518	829521
gene	829551	829553
date	829557	829560
gene	829612	829615
gene	829723	829726
date	829758	829761
gene	829786	829789
gene	829905	829908
gene	829985	829988
gene	829994	829997
gene	830021	830051
gene	830085	830088
gene	830094	830097
species	830209	830219
gene	830239	830242
gene	830245	830248
gene	830255	830258
species	830369	830373
species	830379	830384
gene	830477	830480
gene	830483	830486
gene	830493	830496
gene	830545	830548
gene	830661	830664
gene	830670	830673
gene	830715	830718
gene	830721	830724
gene	830731	830734
gene	830796	830799
gene	830857	830863
gene	830902	830907
gene	830935	830937
species	830942	830958
gene	831015	831018
gene	831045	831048
gene	831091	831094
gene	831111	831114
gene	831197	831200
gene	831357	831360
gene	831524	831527
gene	831545	831547
gene	831573	831576
gene	831675	831681
species	831729	831745
gene	831800	831811
species	831825	831835
species	831899	831914
gene	831975	831978
species	831992	831998
gene	832004	832006
gene	832551	832554
species	832830	832836
gene	832852	832858
gene	832873	832876
species	832881	832887
species	832908	832921
gene	832992	832994
gene	833030	833032
species	833090	833099
species	833200	833216
species	833219	833228
species	833265	833276
species	833279	833290
species	833309	833319
species	833322	833331
species	833337	833354
species	833361	833368
gene	833486	833488
gene	833557	833563
species	833568	833582
species	833588	833598
gene	833682	833684
gene	834476	834478
species	834560	834566
species	834585	834599
gene	834601	834607
gene	834683	834695
species	834775	834787
species	834805	834822
species	834945	834953
gene	834964	834967
gene	834976	834978
species	835005	835011
gene	835110	835113
gene	835190	835196
gene	835260	835263
gene	835524	835529
species	835573	835588
gene	835657	835662
date	835794	835797
gene	835851	835856
species	835968	835983
gene	836075	836080
gene	836178	836183
species	836267	836282
gene	836353	836358
gene	836364	836370
gene	836388	836392
species	836419	836434
gene	836453	836457
species	836483	836493
gene	836556	836561
gene	836608	836612
gene	836660	836665
species	836683	836687
species	836698	836718
species	836872	836888
species	836977	836985
species	837006	837016
gene	837058	837061
species	837081	837089
gene	837151	837153
gene	837196	837198
gene	837202	837204
gene	837208	837210
gene	837218	837220
species	837266	837276
gene	837287	837290
gene	837293	837296
gene	837299	837302
species	837504	837514
gene	837569	837574
species	837579	837587
gene	837743	837746
gene	837749	837753
species	837787	837802
gene	837805	837807
gene	837837	837853
species	837861	837882
gene	837885	837887
species	837937	837945
species	838138	838146
species	838152	838165
species	838351	838371
species	838493	838509
species	838528	838543
species	838557	838578
species	838641	838647
gene	838665	838668
gene	838671	838673
gene	838680	838682
species	838689	838699
gene	838722	838724
gene	838878	838880
gene	838905	838910
species	838915	838934
gene	838951	838953
gene	838955	838960
species	838965	838982
species	839049	839059
gene	839061	839063
species	839066	839076
species	839083	839095
gene	839097	839099
species	839106	839118
gene	839158	839160
species	839226	839236
gene	839238	839240
gene	839265	839267
gene	839575	839578
gene	839635	839654
gene	839681	839687
gene	839693	839699
gene	839758	839761
gene	839893	839899
gene	840005	840008
gene	840244	840248
gene	840254	840257
gene	840358	840361
gene	840365	840367
gene	840436	840439
gene	840481	840483
gene	840577	840580
gene	840640	840643
species	840653	840679
gene	840731	840734
gene	840740	840743
gene	840840	840845
species	840863	840883
species	840894	840900
gene	841103	841120
gene	841123	841125
gene	841210	841216
species	841221	841237
gene	841258	841260
gene	841262	841268
gene	841270	841275
gene	841413	841419
gene	841488	841505
gene	841585	841587
gene	841631	841637
gene	841679	841685
gene	841783	841803
date	841806	841812
gene	841862	841865
species	841876	841892
gene	841982	841987
gene	842019	842022
gene	842025	842028
gene	842035	842039
gene	842264	842268
gene	842369	842371
gene	842376	842378
gene	842387	842389
gene	842437	842442
gene	842469	842479
gene	842566	842576
gene	842723	842726
gene	842729	842731
gene	843048	843051
gene	843177	843179
gene	843181	843183
species	843340	843342
gene	843354	843356
gene	843423	843425
gene	843475	843477
gene	843539	843541
gene	843650	843652
gene	843654	843656
gene	843723	843726
species	843743	843759
gene	843761	843778
gene	843826	843843
gene	843846	843849
gene	843898	843901
gene	843935	843938
gene	843963	843966
gene	844028	844031
gene	844053	844056
gene	844150	844153
gene	844189	844192
gene	844265	844268
gene	844446	844449
gene	844491	844494
gene	844531	844534
gene	844570	844572
gene	844586	844589
gene	844607	844610
gene	844616	844619
gene	844670	844673
species	844713	844723
gene	844755	844758
species	844798	844814
gene	844892	844895
gene	845053	845056
gene	845155	845158
species	845212	845228
gene	845230	845234
gene	845312	845318
gene	845454	845458
gene	845518	845523
gene	845525	845538
gene	845558	845564
gene	845576	845580
gene	845608	845614
gene	845649	845653
gene	845881	845883
species	845903	845928
person	845971	845985
date	846002	846005
gene	846142	846145
gene	846188	846195
gene	846263	846268
gene	846295	846298
gene	846327	846330
gene	846348	846351
gene	846392	846395
gene	846477	846482
gene	846485	846488
gene	846552	846555
gene	846620	846623
gene	846636	846639
gene	846795	846797
gene	846824	846827
gene	847018	847021
gene	847030	847033
gene	847040	847043
gene	847063	847066
gene	847075	847078
gene	847085	847088
gene	847168	847171
species	847240	847265
species	847293	847301
species	847303	847323
gene	847396	847399
species	847420	847424
species	847430	847446
gene	847478	847481
gene	847549	847556
gene	847559	847562
gene	847601	847604
gene	847666	847669
gene	847710	847715
gene	847751	847754
gene	847895	847898
gene	847909	847911
gene	847939	847942
gene	848039	848044
gene	848376	848378
species	848415	848421
species	848500	848506
gene	848508	848510
species	848620	848626
species	848716	848732
species	849048	849054
gene	849163	849165
species	849258	849264
gene	849362	849364
gene	849551	849553
gene	849596	849612
gene	849625	849636
gene	849674	849708
gene	849746	849748
gene	849923	849934
gene	850047	850053
gene	850114	850120
species	850213	850236
gene	850296	850302
gene	850305	850309
gene	850382	850398
gene	850413	850429
species	850443	850447
gene	850509	850511
gene	850616	850622
gene	850645	850647
species	850719	850723
species	850804	850808
gene	850847	850863
gene	850875	850891
gene	851061	851079
gene	851102	851116
gene	851180	851185
gene	851269	851274
gene	851287	851290
gene	851318	851324
species	851333	851340
gene	851342	851345
gene	851498	851503
gene	851509	851512
gene	851649	851652
species	851683	851699
species	851976	851986
species	851988	852000
gene	852002	852004
gene	852122	852127
gene	852162	852165
gene	852263	852265
gene	852273	852275
gene	852285	852290
species	852323	852333
gene	852352	852357
gene	852428	852430
gene	852516	852518
gene	852531	852533
gene	852543	852548
gene	852555	852557
gene	852566	852571
species	852595	852605
species	852720	852724
species	852726	852736
gene	852738	852751
gene	852770	852773
gene	852858	852861
gene	852873	852875
gene	853012	853014
species	853083	853106
species	853109	853111
species	853193	853197
gene	853264	853270
species	853399	853401
species	853436	853440
species	853461	853463
species	853532	853534
gene	853644	853650
gene	853652	853655
gene	853689	853692
gene	853695	853698
gene	853762	853765
gene	853771	853774
species	853945	853947
gene	853969	853977
gene	854002	854010
species	854078	854080
gene	854171	854179
gene	854191	854194
species	854244	854246
gene	854344	854352
species	854372	854374
gene	854402	854408
species	854526	854528
gene	854544	854547
gene	854623	854628
species	854633	854649
gene	854652	854655
gene	854784	854787
gene	854879	854884
gene	854929	854933
gene	854948	854951
gene	854953	854955
gene	854957	854959
species	855112	855126
gene	855142	855144
gene	855297	855299
gene	855526	855528
gene	855549	855554
species	855672	855692
species	855698	855719
gene	855733	855735
gene	855765	855767
gene	855778	855782
gene	855788	855793
gene	855837	855839
gene	855871	855875
gene	855957	855959
gene	856024	856027
species	856034	856049
gene	856058	856063
gene	856078	856081
gene	856099	856105
species	856121	856137
gene	856172	856178
gene	856247	856250
gene	856302	856315
gene	856318	856321
gene	856358	856371
gene	856415	856421
gene	856426	856432
gene	856439	856445
gene	856450	856456
gene	856460	856463
gene	856484	856489
gene	856530	856533
gene	856545	856550
gene	856611	856617
gene	856634	856637
species	856665	856682
gene	856684	856694
gene	856718	856724
gene	856729	856732
species	856756	856772
gene	856774	856793
gene	856852	856855
gene	856906	856916
gene	856919	856921
gene	856996	856999
gene	857020	857023
gene	857077	857080
gene	857170	857173
gene	857271	857274
gene	857281	857284
gene	857438	857440
gene	857522	857528
gene	857547	857551
gene	857573	857575
gene	857593	857596
gene	857629	857632
gene	857638	857640
gene	857678	857682
species	857722	857732
species	857744	857765
species	857785	857796
gene	857798	857801
gene	857807	857811
gene	857824	857826
species	857865	857881
gene	857883	857888
gene	857895	857897
gene	857899	857917
gene	857954	857960
gene	858064	858069
gene	858107	858110
gene	858133	858135
gene	858137	858139
gene	858244	858249
gene	858255	858258
species	858263	858267
gene	858269	858272
gene	858303	858308
gene	858318	858321
gene	858422	858428
gene	858485	858506
gene	858630	858643
gene	858650	858652
gene	858666	858669
species	858738	858754
gene	858818	858821
gene	858824	858827
gene	858928	858931
gene	858978	858981
gene	858988	858991
gene	859016	859019
gene	859028	859031
species	859038	859046
gene	859048	859051
gene	859131	859134
gene	859148	859151
gene	859173	859175
gene	859216	859219
gene	859237	859240
gene	859313	859316
gene	859346	859349
gene	859352	859355
gene	859454	859457
gene	859462	859465
gene	859477	859480
species	859485	859501
gene	859503	859506
gene	859516	859519
gene	859789	859793
gene	859805	859807
gene	859825	859828
gene	859870	859874
gene	859893	859898
gene	859953	859957
gene	859984	859989
gene	860004	860006
gene	860020	860023
gene	860070	860073
gene	860229	860232
species	860312	860328
gene	860373	860376
gene	860421	860424
gene	860566	860569
gene	860643	860645
gene	860700	860703
gene	860855	860858
gene	860986	860988
gene	861084	861087
gene	861097	861103
species	861133	861148
species	861157	861178
gene	861190	861193
gene	861207	861209
gene	861458	861461
species	861534	861550
gene	861690	861692
gene	861706	861709
gene	861715	861718
gene	861732	861734
gene	861737	861740
gene	861765	861780
gene	861783	861786
gene	861812	861828
gene	861831	861834
species	861878	861888
gene	862089	862092
gene	862228	862230
gene	862253	862256
gene	862259	862262
gene	862265	862268
gene	862275	862278
gene	862294	862299
person	862302	862328
gene	862363	862368
gene	862424	862427
gene	862434	862437
gene	862584	862586
gene	862605	862607
gene	862703	862708
gene	862846	862851
gene	862942	862947
gene	862970	862972
gene	863039	863041
gene	863043	863045
species	863158	863174
gene	863195	863199
gene	863205	863209
gene	863389	863394
gene	863424	863428
gene	863434	863438
gene	863484	863490
gene	863565	863569
gene	863575	863579
gene	863603	863609
gene	863632	863637
gene	863650	863663
gene	863754	863759
gene	863823	863827
gene	863909	863913
gene	863992	863997
person	864025	864028
gene	864056	864060
gene	864083	864089
gene	864109	864114
gene	864141	864145
gene	864255	864259
gene	864331	864336
gene	864438	864442
gene	864669	864683
gene	864730	864734
species	864740	864758
gene	864859	864862
gene	864879	864883
gene	865045	865048
gene	865098	865104
gene	865133	865138
gene	865140	865153
species	865158	865174
species	865284	865300
gene	865302	865305
species	865377	865392
gene	865394	865397
gene	865429	865432
gene	865513	865516
species	865578	865588
person	865590	865592
gene	865601	865604
gene	865607	865610
gene	865617	865620
gene	865651	865654
species	865735	865745
person	865747	865749
person	865762	865767
date	865779	865782
gene	865859	865862
gene	865877	865880
gene	865906	865909
gene	866133	866136
species	866148	866158
gene	866160	866173
gene	866184	866187
gene	866233	866236
gene	866280	866283
gene	866351	866354
gene	866402	866404
gene	866413	866417
gene	866464	866467
gene	866504	866507
gene	866537	866540
species	866543	866553
gene	866583	866593
gene	866606	866609
species	866669	866675
gene	866677	866680
species	866740	866750
gene	866755	866758
gene	866763	866768
gene	866798	866803
species	866815	866827
gene	866829	866831
species	866955	866971
species	866977	866994
gene	867016	867021
gene	867034	867039
gene	867090	867092
species	867099	867115
gene	867117	867126
gene	867238	867240
gene	867376	867379
gene	867405	867407
species	867447	867455
gene	867545	867547
gene	868111	868120
gene	868246	868249
gene	868259	868261
species	868403	868419
gene	868593	868596
species	868629	868631
gene	868673	868676
gene	868706	868708
gene	868772	868775
gene	868798	868804
gene	868854	868857
species	868920	868935
gene	869004	869017
gene	869068	869070
gene	869148	869150
gene	869391	869393
species	869465	869471
gene	869533	869536
gene	869542	869545
species	869626	869642
gene	870375	870382
gene	870391	870398
species	870423	870439
gene	870441	870446
gene	870569	870571
gene	870591	870604
gene	870629	870635
gene	870640	870646
gene	870711	870717
gene	870754	870760
gene	870792	870797
gene	870874	870876
gene	870879	870884
species	870891	870907
gene	870969	870971
species	870988	870998
gene	871000	871013
species	871068	871078
gene	871080	871083
gene	871189	871198
gene	871406	871411
gene	871528	871531
gene	871538	871540
gene	871564	871566
gene	871605	871607
gene	871666	871669
gene	871711	871713
gene	871730	871732
gene	871787	871789
gene	871839	871841
gene	871843	871845
gene	871884	871886
gene	871956	871959
gene	871974	871976
gene	872028	872030
gene	872032	872034
gene	872068	872071
gene	872078	872080
gene	872147	872149
species	872249	872259
gene	872261	872270
person	872298	872306
person	872323	872332
gene	872357	872359
date	872367	872370
gene	872429	872432
gene	872438	872441
species	872465	872485
species	872554	872570
species	872576	872601
gene	872638	872641
gene	872643	872646
gene	872657	872660
gene	872710	872720
gene	872789	872791
gene	872793	872795
gene	872894	872897
gene	873020	873023
gene	873029	873032
species	873098	873113
gene	873227	873233
location	873244	873248
gene	873327	873330
gene	873336	873339
species	873445	873458
gene	873460	873473
gene	873554	873557
gene	873563	873566
gene	873639	873641
species	873678	873695
gene	873830	873832
gene	873839	873841
species	873860	873868
gene	873879	873882
gene	873891	873894
gene	873901	873903
gene	873958	873961
gene	874187	874190
gene	874285	874287
gene	874336	874339
species	874351	874358
species	874464	874470
species	874824	874840
gene	874980	874983
gene	874989	874992
gene	875033	875046
gene	875049	875052
species	875097	875100
gene	875139	875142
gene	875145	875148
gene	875154	875157
gene	875171	875185
gene	875198	875200
gene	875217	875220
gene	875243	875246
gene	875283	875288
gene	875332	875335
gene	875374	875387
gene	875403	875405
gene	875417	875424
species	875464	875480
gene	875529	875532
gene	875686	875689
species	875710	875726
species	875729	875744
species	875752	875773
species	875779	875800
gene	875860	875863
gene	875869	875872
gene	875989	875995
gene	876038	876041
location	876067	876071
gene	876132	876137
gene	876143	876146
gene	876376	876379
gene	876442	876445
gene	876464	876466
species	876493	876509
gene	876511	876514
species	876580	876590
gene	876592	876595
gene	876600	876617
gene	876685	876688
gene	876736	876753
gene	876759	876762
gene	876826	876829
gene	876869	876871
species	876931	876934
species	876993	876996
gene	877015	877018
species	877165	877168
gene	877193	877210
gene	877216	877219
gene	877290	877293
species	877401	877417
gene	877504	877506
gene	877585	877587
gene	877715	877718
gene	877721	877724
gene	877730	877733
gene	877768	877771
gene	877793	877801
gene	877819	877826
gene	877925	877928
gene	877931	877934
gene	877937	877940
gene	877943	877946
gene	877949	877952
gene	877964	877967
gene	877973	877976
gene	878017	878019
gene	878031	878033
gene	878035	878042
gene	878059	878061
gene	878084	878105
gene	878141	878143
gene	878226	878228
gene	878276	878289
gene	878295	878302
gene	878451	878453
gene	878958	878961
gene	878963	878966
species	878982	878998
gene	879051	879054
gene	879060	879063
gene	879132	879135
species	879636	879652
gene	879726	879729
gene	880231	880234
gene	880330	880334
gene	880336	880339
species	880355	880371
gene	880493	880496
gene	880525	880528
gene	880796	880812
gene	880817	880833
species	880862	880866
gene	880909	880912
gene	880918	880921
gene	880969	880971
gene	880991	880993
species	881018	881034
gene	881082	881085
gene	881091	881094
gene	881213	881215
gene	881217	881222
species	881273	881277
species	881377	881385
species	881393	881399
species	881504	881508
gene	881694	881696
gene	881749	881751
gene	881806	881808
date	881840	881844
gene	881862	881864
gene	881974	881976
gene	882177	882179
gene	882182	882185
gene	882188	882191
gene	882194	882197
gene	882200	882203
gene	882215	882218
gene	882394	882397
gene	882432	882435
gene	882471	882487
gene	882530	882536
gene	882549	882562
species	882569	882584
gene	882591	882594
gene	882658	882661
gene	882701	882704
species	882865	882881
gene	882883	882888
species	883108	883118
gene	883150	883153
gene	883228	883231
gene	883275	883278
species	883346	883356
gene	883358	883361
gene	883530	883533
gene	883701	883704
gene	883886	883889
location	883909	883912
gene	883918	883921
gene	884020	884023
gene	884086	884089
gene	884125	884127
gene	884129	884131
species	884214	884235
gene	884272	884275
species	884397	884412
gene	884441	884444
gene	884527	884530
gene	884548	884554
gene	884597	884600
gene	884723	884726
gene	884822	884825
species	884863	884878
gene	884880	884882
gene	884884	884886
gene	884935	884937
gene	884959	884962
species	884991	884998
species	885012	885028
gene	885058	885061
gene	885087	885090
gene	885177	885179
gene	885181	885185
gene	885241	885244
gene	885419	885422
gene	885475	885478
gene	885664	885667
species	885680	885696
gene	885761	885764
gene	885767	885770
gene	885776	885779
gene	885895	885898
species	885989	886004
gene	886007	886010
gene	886056	886058
gene	886110	886113
species	886223	886233
species	886312	886337
gene	886345	886351
species	886398	886408
gene	886450	886453
gene	886513	886516
gene	886539	886542
gene	886548	886551
gene	886563	886566
species	886642	886652
gene	886655	886658
gene	886786	886789
gene	886812	886815
species	886817	886820
gene	886822	886852
gene	886889	886892
species	887033	887043
gene	887045	887047
gene	887149	887152
species	887158	887174
gene	887220	887227
location	887230	887233
gene	887309	887311
gene	887321	887324
location	887328	887331
gene	887372	887375
person	887533	887536
gene	887552	887554
gene	887614	887617
gene	887659	887661
gene	887678	887681
gene	887765	887768
gene	887831	887834
gene	887837	887839
gene	887938	887941
gene	887944	887947
gene	887989	887992
gene	887995	887997
gene	888100	888106
gene	888197	888200
gene	888203	888205
gene	888231	888234
gene	888569	888572
species	888589	888605
gene	888785	888787
gene	888789	888794
gene	888823	888826
gene	888832	888835
gene	888883	888888
gene	888898	888901
gene	888982	888985
gene	888991	888994
gene	889095	889097
gene	889248	889251
gene	889257	889260
gene	889294	889299
gene	889354	889360
gene	889411	889414
species	889523	889526
date	889577	889580
species	889627	889629
gene	889703	889706
species	889774	889776
species	889844	889846
species	890032	890048
gene	890076	890078
gene	890080	890082
gene	890249	890258
gene	890278	890283
gene	890290	890295
gene	890308	890311
person	890314	890322
gene	890396	890423
gene	890441	890444
person	890587	890598
date	890630	890633
gene	890733	890736
gene	890759	890762
gene	890869	890871
gene	890924	890933
gene	890961	890964
gene	891084	891087
gene	891265	891268
gene	891291	891293
gene	891315	891317
gene	891340	891343
gene	891469	891472
gene	891501	891504
gene	891566	891569
gene	891609	891618
gene	891635	891637
gene	891697	891700
gene	891748	891757
gene	891805	891807
gene	891841	891844
gene	891973	891976
gene	891978	891980
gene	892122	892124
species	892148	892164
gene	892166	892178
gene	892328	892333
gene	892394	892399
gene	892421	892423
gene	892481	892486
species	892504	892514
gene	892516	892519
gene	892815	892818
gene	892832	892835
gene	892874	892876
gene	892913	892931
gene	892966	892969
species	893077	893093
species	893187	893202
gene	893298	893304
person	893421	893428
species	893460	893465
date	893482	893485
species	893522	893538
species	893605	893615
gene	893617	893620
species	893626	893641
gene	893643	893646
gene	893828	893831
gene	893834	893837
gene	893840	893843
gene	893846	893849
gene	893855	893858
gene	893960	893963
gene	893969	893972
gene	893980	893983
gene	893989	893992
gene	894000	894003
gene	894009	894012
gene	894020	894023
gene	894029	894032
gene	894044	894047
gene	894053	894056
gene	894064	894067
gene	894146	894149
gene	894197	894202
gene	894264	894269
species	894359	894371
gene	894373	894375
gene	894410	894412
gene	894437	894439
gene	894672	894674
gene	894946	894948
gene	895145	895147
gene	895345	895347
gene	895583	895585
gene	895918	895920
gene	896016	896018
gene	896025	896027
gene	896062	896064
gene	896088	896090
gene	896149	896155
gene	896296	896309
gene	896312	896315
gene	896334	896340
gene	896343	896349
gene	896351	896354
species	896362	896378
gene	896411	896417
gene	896535	896538
gene	896565	896571
gene	896677	896683
gene	896820	896826
gene	896828	896831
gene	896935	896941
gene	896943	896946
gene	897040	897049
gene	897051	897054
species	897074	897090
gene	897399	897402
gene	897514	897517
species	897932	897952
species	898016	898032
gene	898052	898055
gene	898159	898161
species	898204	898218
gene	898220	898223
gene	898229	898231
species	898498	898504
species	898528	898542
species	898568	898574
species	898647	898661
species	898671	898685
species	898797	898810
species	898908	898924
gene	899073	899078
gene	899164	899169
gene	899275	899281
gene	899310	899316
gene	899351	899356
gene	899392	899398
gene	899409	899414
gene	899449	899454
gene	899477	899479
gene	899500	899506
gene	899562	899568
gene	899570	899572
gene	899583	899588
gene	899595	899601
gene	899608	899613
gene	899660	899666
gene	899738	899743
gene	899746	899752
gene	899755	899761
species	899763	899767
gene	899769	899775
gene	899856	899861
gene	899976	899981
gene	900024	900030
gene	900140	900145
gene	900180	900186
gene	900284	900289
gene	900327	900333
gene	900358	900364
gene	900423	900428
gene	900531	900537
gene	900580	900585
gene	900677	900683
gene	900767	900772
gene	900912	900916
gene	900933	900937
gene	900987	900992
gene	900998	901003
gene	901228	901230
gene	901407	901410
gene	901415	901418
gene	901437	901439
species	901455	901480
gene	901549	901551
gene	901636	901638
species	901817	901840
species	901843	901863
species	901869	901887
species	902018	902024
gene	902026	902029
gene	902066	902083
species	902194	902210
species	902220	902235
gene	902237	902240
gene	902245	902248
species	902332	902346
gene	902359	902362
gene	902386	902404
gene	902532	902535
species	902553	902569
person	902598	902600
person	902658	902660
gene	902679	902682
gene	902688	902691
gene	902742	902745
gene	902771	902774
person	902812	902814
gene	902872	902875
gene	902943	902946
gene	902952	902955
gene	902970	902972
